user_id,event,timestamp,device,traffic_source,country
user_615,landing_page,2023-06-17 09:07:00,Desktop,Organic Search,US
user_616,landing_page,2023-06-12 16:32:00,Tablet,Organic Search,BR
user_616,product_view,2023-06-12 17:02:00,Tablet,Organic Search,BR
user_617,landing_page,2023-06-16 13:49:00,Desktop,Organic Search,AU
user_618,landing_page,2023-06-02 03:29:00,Tablet,Direct,IN
user_618,product_view,2023-06-02 03:42:00,Tablet,Direct,IN
user_619,landing_page,2023-06-15 17:28:00,Mobile,Direct,DE
user_619,product_view,2023-06-15 17:48:00,Mobile,Direct,DE
user_620,landing_page,2023-05-19 03:09:00,Mobile,Email,FR
user_620,product_view,2023-05-19 03:45:00,Mobile,Email,FR
user_620,add_to_cart,2023-05-19 03:47:00,Mobile,Email,FR
user_621,landing_page,2023-06-22 00:08:00,Tablet,Social Media,BR
user_621,product_view,2023-06-22 00:27:00,Tablet,Social Media,BR
user_622,landing_page,2023-06-10 23:18:00,Desktop,Organic Search,JP
user_623,landing_page,2023-06-28 13:40:00,Mobile,Direct,FR
user_623,product_view,2023-06-28 13:45:00,Mobile,Direct,FR
user_624,landing_page,2023-06-10 02:49:00,Mobile,Direct,JP
user_624,product_view,2023-06-10 02:56:00,Mobile,Direct,JP
user_625,landing_page,2023-05-22 23:50:00,Desktop,Organic Search,FR
user_625,product_view,2023-05-23 00:05:00,Desktop,Organic Search,FR
user_626,landing_page,2023-05-16 22:15:00,Mobile,Email,IN
user_627,landing_page,2023-06-18 14:25:00,Mobile,Social Media,AU
user_627,product_view,2023-06-18 14:47:00,Mobile,Social Media,AU
user_627,add_to_cart,2023-06-18 14:50:00,Mobile,Social Media,AU
user_628,landing_page,2023-06-07 07:43:00,Mobile,Paid Ads,IN
user_629,landing_page,2023-06-04 15:11:00,Tablet,Social Media,FR
user_629,product_view,2023-06-04 15:56:00,Tablet,Social Media,FR
user_629,add_to_cart,2023-06-04 16:25:00,Tablet,Social Media,FR
user_630,landing_page,2023-05-11 03:45:00,Mobile,Direct,BR
user_630,product_view,2023-05-11 04:00:00,Mobile,Direct,BR
user_631,landing_page,2023-05-21 15:38:00,Mobile,Email,UK
user_631,product_view,2023-05-21 16:18:00,Mobile,Email,UK
user_632,landing_page,2023-06-11 13:50:00,Mobile,Organic Search,UK
user_632,product_view,2023-06-11 14:28:00,Mobile,Organic Search,UK
user_632,add_to_cart,2023-06-11 14:46:00,Mobile,Organic Search,UK
user_633,landing_page,2023-06-25 21:59:00,Tablet,Direct,CA
user_633,product_view,2023-06-25 22:03:00,Tablet,Direct,CA
user_634,landing_page,2023-06-05 17:40:00,Desktop,Email,DE
user_634,product_view,2023-06-05 18:20:00,Desktop,Email,DE
user_634,add_to_cart,2023-06-05 18:51:00,Desktop,Email,DE
user_635,landing_page,2023-06-07 01:42:00,Tablet,Social Media,DE
user_635,product_view,2023-06-07 02:01:00,Tablet,Social Media,DE
user_636,landing_page,2023-06-22 09:56:00,Tablet,Paid Ads,CA
user_636,product_view,2023-06-22 10:11:00,Tablet,Paid Ads,CA
user_636,add_to_cart,2023-06-22 10:18:00,Tablet,Paid Ads,CA
user_636,checkout_start,2023-06-22 10:37:00,Tablet,Paid Ads,CA
user_637,landing_page,2023-06-12 16:07:00,Mobile,Paid Ads,JP
user_638,landing_page,2023-05-23 02:37:00,Desktop,Email,IN
user_638,product_view,2023-05-23 03:19:00,Desktop,Email,IN
user_638,add_to_cart,2023-05-23 03:21:00,Desktop,Email,IN
user_639,landing_page,2023-05-24 00:35:00,Desktop,Social Media,JP
user_640,landing_page,2023-05-01 19:18:00,Mobile,Social Media,US
user_640,product_view,2023-05-01 19:19:00,Mobile,Social Media,US
user_641,landing_page,2023-05-22 13:31:00,Desktop,Email,FR
user_641,product_view,2023-05-22 13:59:00,Desktop,Email,FR
user_642,landing_page,2023-06-19 23:41:00,Mobile,Organic Search,DE
user_642,product_view,2023-06-20 00:10:00,Mobile,Organic Search,DE
user_643,landing_page,2023-05-14 15:45:00,Tablet,Organic Search,FR
user_643,product_view,2023-05-14 16:23:00,Tablet,Organic Search,FR
user_644,landing_page,2023-06-09 19:07:00,Desktop,Organic Search,BR
user_644,product_view,2023-06-09 19:31:00,Desktop,Organic Search,BR
user_645,landing_page,2023-06-27 20:27:00,Tablet,Direct,BR
user_645,product_view,2023-06-27 20:37:00,Tablet,Direct,BR
user_645,add_to_cart,2023-06-27 20:41:00,Tablet,Direct,BR
user_646,landing_page,2023-06-19 10:22:00,Desktop,Email,FR
user_646,product_view,2023-06-19 10:43:00,Desktop,Email,FR
user_646,add_to_cart,2023-06-19 11:06:00,Desktop,Email,FR
user_647,landing_page,2023-05-23 06:17:00,Tablet,Organic Search,US
user_647,product_view,2023-05-23 06:35:00,Tablet,Organic Search,US
user_647,add_to_cart,2023-05-23 07:11:00,Tablet,Organic Search,US
user_648,landing_page,2023-06-16 03:56:00,Tablet,Paid Ads,CA
user_648,product_view,2023-06-16 04:11:00,Tablet,Paid Ads,CA
user_649,landing_page,2023-05-27 20:39:00,Tablet,Social Media,DE
user_650,landing_page,2023-06-30 01:27:00,Tablet,Paid Ads,DE
user_651,landing_page,2023-05-22 05:33:00,Mobile,Direct,CA
user_651,product_view,2023-05-22 06:13:00,Mobile,Direct,CA
user_652,landing_page,2023-06-17 21:02:00,Desktop,Email,US
user_652,product_view,2023-06-17 21:39:00,Desktop,Email,US
user_653,landing_page,2023-05-04 12:17:00,Mobile,Direct,AU
user_653,product_view,2023-05-04 12:51:00,Mobile,Direct,AU
user_653,add_to_cart,2023-05-04 13:24:00,Mobile,Direct,AU
user_654,landing_page,2023-06-28 02:52:00,Mobile,Paid Ads,FR
user_655,landing_page,2023-05-24 09:11:00,Mobile,Organic Search,UK
user_655,product_view,2023-05-24 09:40:00,Mobile,Organic Search,UK
user_655,add_to_cart,2023-05-24 10:04:00,Mobile,Organic Search,UK
user_655,checkout_start,2023-05-24 10:15:00,Mobile,Organic Search,UK
user_656,landing_page,2023-05-04 17:40:00,Mobile,Email,UK
user_657,landing_page,2023-06-04 06:51:00,Desktop,Direct,FR
user_658,landing_page,2023-05-25 14:27:00,Tablet,Organic Search,CA
user_658,product_view,2023-05-25 14:55:00,Tablet,Organic Search,CA
user_658,add_to_cart,2023-05-25 15:32:00,Tablet,Organic Search,CA
user_658,checkout_start,2023-05-25 15:51:00,Tablet,Organic Search,CA
user_658,purchase_complete,2023-05-25 16:00:00,Tablet,Organic Search,CA
user_659,landing_page,2023-05-01 01:51:00,Mobile,Email,JP
user_659,product_view,2023-05-01 02:13:00,Mobile,Email,JP
user_660,landing_page,2023-05-08 13:42:00,Mobile,Paid Ads,US
user_660,product_view,2023-05-08 13:51:00,Mobile,Paid Ads,US
user_661,landing_page,2023-05-27 17:56:00,Mobile,Social Media,FR
user_661,product_view,2023-05-27 18:00:00,Mobile,Social Media,FR
user_661,add_to_cart,2023-05-27 18:25:00,Mobile,Social Media,FR
user_661,checkout_start,2023-05-27 18:57:00,Mobile,Social Media,FR
user_661,purchase_complete,2023-05-27 19:01:00,Mobile,Social Media,FR
user_662,landing_page,2023-06-27 23:32:00,Desktop,Organic Search,DE
user_663,landing_page,2023-05-18 22:18:00,Tablet,Organic Search,US
user_663,product_view,2023-05-18 22:24:00,Tablet,Organic Search,US
user_664,landing_page,2023-05-22 05:01:00,Tablet,Paid Ads,JP
user_665,landing_page,2023-05-09 22:21:00,Tablet,Direct,AU
user_665,product_view,2023-05-09 22:41:00,Tablet,Direct,AU
user_666,landing_page,2023-06-27 15:14:00,Mobile,Direct,UK
user_666,product_view,2023-06-27 15:23:00,Mobile,Direct,UK
user_666,add_to_cart,2023-06-27 15:45:00,Mobile,Direct,UK
user_667,landing_page,2023-05-22 15:09:00,Mobile,Social Media,BR
user_667,product_view,2023-05-22 15:34:00,Mobile,Social Media,BR
user_668,landing_page,2023-05-15 06:55:00,Mobile,Email,AU
user_668,product_view,2023-05-15 07:29:00,Mobile,Email,AU
user_669,landing_page,2023-05-07 07:42:00,Tablet,Direct,UK
user_669,product_view,2023-05-07 07:59:00,Tablet,Direct,UK
user_670,landing_page,2023-05-30 13:23:00,Tablet,Direct,IN
user_670,product_view,2023-05-30 13:55:00,Tablet,Direct,IN
user_670,add_to_cart,2023-05-30 14:35:00,Tablet,Direct,IN
user_671,landing_page,2023-06-10 21:18:00,Mobile,Paid Ads,DE
user_671,product_view,2023-06-10 21:51:00,Mobile,Paid Ads,DE
user_672,landing_page,2023-05-03 09:33:00,Mobile,Paid Ads,US
user_672,product_view,2023-05-03 09:38:00,Mobile,Paid Ads,US
user_672,add_to_cart,2023-05-03 09:45:00,Mobile,Paid Ads,US
user_673,landing_page,2023-06-15 00:32:00,Desktop,Paid Ads,US
user_674,landing_page,2023-06-15 22:51:00,Mobile,Direct,FR
user_674,product_view,2023-06-15 23:04:00,Mobile,Direct,FR
user_675,landing_page,2023-06-27 06:22:00,Tablet,Organic Search,FR
user_675,product_view,2023-06-27 07:02:00,Tablet,Organic Search,FR
user_676,landing_page,2023-06-10 16:57:00,Mobile,Direct,UK
user_676,product_view,2023-06-10 17:39:00,Mobile,Direct,UK
user_676,add_to_cart,2023-06-10 17:45:00,Mobile,Direct,UK
user_676,checkout_start,2023-06-10 18:26:00,Mobile,Direct,UK
user_676,purchase_complete,2023-06-10 18:52:00,Mobile,Direct,UK
user_677,landing_page,2023-06-04 08:26:00,Desktop,Direct,FR
user_678,landing_page,2023-05-27 17:35:00,Desktop,Organic Search,DE
user_678,product_view,2023-05-27 17:47:00,Desktop,Organic Search,DE
user_679,landing_page,2023-06-27 23:57:00,Tablet,Email,FR
user_679,product_view,2023-06-28 00:30:00,Tablet,Email,FR
user_679,add_to_cart,2023-06-28 00:49:00,Tablet,Email,FR
user_680,landing_page,2023-06-12 20:36:00,Tablet,Social Media,CA
user_680,product_view,2023-06-12 20:56:00,Tablet,Social Media,CA
user_681,landing_page,2023-05-08 20:40:00,Mobile,Email,DE
user_681,product_view,2023-05-08 21:03:00,Mobile,Email,DE
user_681,add_to_cart,2023-05-08 21:15:00,Mobile,Email,DE
user_682,landing_page,2023-05-21 01:01:00,Mobile,Email,AU
user_683,landing_page,2023-06-27 10:12:00,Desktop,Social Media,US
user_683,product_view,2023-06-27 10:54:00,Desktop,Social Media,US
user_684,landing_page,2023-06-07 14:15:00,Mobile,Paid Ads,UK
user_684,product_view,2023-06-07 14:21:00,Mobile,Paid Ads,UK
user_685,landing_page,2023-06-17 00:12:00,Mobile,Paid Ads,BR
user_685,product_view,2023-06-17 00:17:00,Mobile,Paid Ads,BR
user_686,landing_page,2023-05-01 02:20:00,Desktop,Paid Ads,DE
user_686,product_view,2023-05-01 02:26:00,Desktop,Paid Ads,DE
user_686,add_to_cart,2023-05-01 03:00:00,Desktop,Paid Ads,DE
user_686,checkout_start,2023-05-01 03:39:00,Desktop,Paid Ads,DE
user_686,purchase_complete,2023-05-01 03:45:00,Desktop,Paid Ads,DE
user_687,landing_page,2023-05-12 09:21:00,Tablet,Email,AU
user_687,product_view,2023-05-12 10:00:00,Tablet,Email,AU
user_687,add_to_cart,2023-05-12 10:19:00,Tablet,Email,AU
user_687,checkout_start,2023-05-12 10:47:00,Tablet,Email,AU
user_687,purchase_complete,2023-05-12 11:09:00,Tablet,Email,AU
user_688,landing_page,2023-05-04 22:27:00,Desktop,Social Media,JP
user_688,product_view,2023-05-04 23:11:00,Desktop,Social Media,JP
user_689,landing_page,2023-06-28 00:50:00,Desktop,Social Media,DE
user_689,product_view,2023-06-28 01:08:00,Desktop,Social Media,DE
user_689,add_to_cart,2023-06-28 01:20:00,Desktop,Social Media,DE
user_689,checkout_start,2023-06-28 01:35:00,Desktop,Social Media,DE
user_689,purchase_complete,2023-06-28 02:18:00,Desktop,Social Media,DE
user_690,landing_page,2023-05-14 11:46:00,Mobile,Paid Ads,JP
user_690,product_view,2023-05-14 11:47:00,Mobile,Paid Ads,JP
user_691,landing_page,2023-05-04 18:51:00,Mobile,Paid Ads,IN
user_691,product_view,2023-05-04 19:06:00,Mobile,Paid Ads,IN
user_692,landing_page,2023-05-15 18:21:00,Mobile,Email,UK
user_692,product_view,2023-05-15 18:50:00,Mobile,Email,UK
user_693,landing_page,2023-05-10 05:16:00,Mobile,Paid Ads,IN
user_694,landing_page,2023-05-29 17:39:00,Mobile,Organic Search,CA
user_695,landing_page,2023-06-21 06:02:00,Tablet,Social Media,DE
user_695,product_view,2023-06-21 06:23:00,Tablet,Social Media,DE
user_696,landing_page,2023-05-12 00:34:00,Desktop,Email,DE
user_696,product_view,2023-05-12 00:42:00,Desktop,Email,DE
user_696,add_to_cart,2023-05-12 00:54:00,Desktop,Email,DE
user_697,landing_page,2023-06-04 01:55:00,Mobile,Organic Search,JP
user_698,landing_page,2023-05-12 13:14:00,Mobile,Social Media,UK
user_698,product_view,2023-05-12 13:18:00,Mobile,Social Media,UK
user_699,landing_page,2023-05-02 03:47:00,Mobile,Social Media,IN
user_699,product_view,2023-05-02 04:25:00,Mobile,Social Media,IN
user_699,add_to_cart,2023-05-02 04:53:00,Mobile,Social Media,IN
user_700,landing_page,2023-05-20 00:28:00,Desktop,Social Media,US
user_701,landing_page,2023-06-15 04:51:00,Mobile,Paid Ads,UK
user_701,product_view,2023-06-15 04:55:00,Mobile,Paid Ads,UK
user_701,add_to_cart,2023-06-15 04:57:00,Mobile,Paid Ads,UK
user_702,landing_page,2023-06-12 03:50:00,Desktop,Organic Search,JP
user_702,product_view,2023-06-12 04:31:00,Desktop,Organic Search,JP
user_702,add_to_cart,2023-06-12 04:48:00,Desktop,Organic Search,JP
user_703,landing_page,2023-05-23 04:12:00,Tablet,Direct,DE
user_703,product_view,2023-05-23 04:39:00,Tablet,Direct,DE
user_703,add_to_cart,2023-05-23 04:58:00,Tablet,Direct,DE
user_704,landing_page,2023-06-19 05:20:00,Desktop,Social Media,AU
user_704,product_view,2023-06-19 05:33:00,Desktop,Social Media,AU
user_705,landing_page,2023-05-10 05:51:00,Desktop,Email,JP
user_705,product_view,2023-05-10 06:29:00,Desktop,Email,JP
user_705,add_to_cart,2023-05-10 06:43:00,Desktop,Email,JP
user_705,checkout_start,2023-05-10 07:16:00,Desktop,Email,JP
user_705,purchase_complete,2023-05-10 07:33:00,Desktop,Email,JP
user_706,landing_page,2023-06-29 06:07:00,Mobile,Paid Ads,US
user_707,landing_page,2023-06-30 00:03:00,Desktop,Paid Ads,JP
user_707,product_view,2023-06-30 00:29:00,Desktop,Paid Ads,JP
user_708,landing_page,2023-05-02 13:29:00,Mobile,Direct,CA
user_709,landing_page,2023-05-11 10:27:00,Desktop,Email,UK
user_709,product_view,2023-05-11 10:59:00,Desktop,Email,UK
user_709,add_to_cart,2023-05-11 11:40:00,Desktop,Email,UK
user_710,landing_page,2023-06-30 15:39:00,Desktop,Direct,DE
user_711,landing_page,2023-06-18 09:26:00,Tablet,Social Media,UK
user_711,product_view,2023-06-18 10:03:00,Tablet,Social Media,UK
user_711,add_to_cart,2023-06-18 10:06:00,Tablet,Social Media,UK
user_711,checkout_start,2023-06-18 10:31:00,Tablet,Social Media,UK
user_711,purchase_complete,2023-06-18 10:34:00,Tablet,Social Media,UK
user_712,landing_page,2023-06-08 16:37:00,Tablet,Paid Ads,US
user_712,product_view,2023-06-08 17:13:00,Tablet,Paid Ads,US
user_713,landing_page,2023-06-14 23:46:00,Tablet,Organic Search,FR
user_713,product_view,2023-06-15 00:26:00,Tablet,Organic Search,FR
user_713,add_to_cart,2023-06-15 00:44:00,Tablet,Organic Search,FR
user_714,landing_page,2023-06-20 09:21:00,Desktop,Email,UK
user_714,product_view,2023-06-20 09:43:00,Desktop,Email,UK
user_714,add_to_cart,2023-06-20 09:53:00,Desktop,Email,UK
user_714,checkout_start,2023-06-20 10:35:00,Desktop,Email,UK
user_714,purchase_complete,2023-06-20 11:04:00,Desktop,Email,UK
user_715,landing_page,2023-06-27 16:52:00,Tablet,Direct,UK
user_715,product_view,2023-06-27 17:12:00,Tablet,Direct,UK
user_715,add_to_cart,2023-06-27 17:43:00,Tablet,Direct,UK
user_716,landing_page,2023-05-29 08:26:00,Tablet,Organic Search,JP
user_716,product_view,2023-05-29 08:40:00,Tablet,Organic Search,JP
user_716,add_to_cart,2023-05-29 09:04:00,Tablet,Organic Search,JP
user_716,checkout_start,2023-05-29 09:43:00,Tablet,Organic Search,JP
user_717,landing_page,2023-05-23 23:10:00,Desktop,Direct,US
user_717,product_view,2023-05-23 23:47:00,Desktop,Direct,US
user_717,add_to_cart,2023-05-23 23:57:00,Desktop,Direct,US
user_718,landing_page,2023-06-29 05:47:00,Mobile,Paid Ads,US
user_718,product_view,2023-06-29 05:50:00,Mobile,Paid Ads,US
user_718,add_to_cart,2023-06-29 06:24:00,Mobile,Paid Ads,US
user_719,landing_page,2023-06-24 17:47:00,Tablet,Direct,JP
user_719,product_view,2023-06-24 18:32:00,Tablet,Direct,JP
user_720,landing_page,2023-06-01 00:59:00,Desktop,Direct,US
user_720,product_view,2023-06-01 01:24:00,Desktop,Direct,US
user_721,landing_page,2023-06-16 18:06:00,Mobile,Organic Search,CA
user_722,landing_page,2023-05-26 13:19:00,Mobile,Direct,IN
user_722,product_view,2023-05-26 13:39:00,Mobile,Direct,IN
user_723,landing_page,2023-05-13 21:25:00,Tablet,Social Media,AU
user_723,product_view,2023-05-13 21:51:00,Tablet,Social Media,AU
user_724,landing_page,2023-05-24 14:25:00,Tablet,Email,BR
user_725,landing_page,2023-06-27 23:40:00,Tablet,Email,DE
user_725,product_view,2023-06-28 00:13:00,Tablet,Email,DE
user_725,add_to_cart,2023-06-28 00:16:00,Tablet,Email,DE
user_725,checkout_start,2023-06-28 00:57:00,Tablet,Email,DE
user_725,purchase_complete,2023-06-28 01:37:00,Tablet,Email,DE
user_726,landing_page,2023-05-12 03:34:00,Desktop,Email,CA
user_726,product_view,2023-05-12 04:18:00,Desktop,Email,CA
user_726,add_to_cart,2023-05-12 04:50:00,Desktop,Email,CA
user_726,checkout_start,2023-05-12 05:27:00,Desktop,Email,CA
user_727,landing_page,2023-06-30 14:11:00,Mobile,Paid Ads,BR
user_728,landing_page,2023-06-23 01:55:00,Desktop,Paid Ads,DE
user_728,product_view,2023-06-23 01:56:00,Desktop,Paid Ads,DE
user_728,add_to_cart,2023-06-23 02:25:00,Desktop,Paid Ads,DE
user_728,checkout_start,2023-06-23 02:45:00,Desktop,Paid Ads,DE
user_728,purchase_complete,2023-06-23 03:22:00,Desktop,Paid Ads,DE
user_729,landing_page,2023-06-25 12:54:00,Tablet,Paid Ads,DE
user_730,landing_page,2023-06-11 03:53:00,Tablet,Organic Search,DE
user_730,product_view,2023-06-11 04:36:00,Tablet,Organic Search,DE
user_730,add_to_cart,2023-06-11 05:18:00,Tablet,Organic Search,DE
user_730,checkout_start,2023-06-11 05:49:00,Tablet,Organic Search,DE
user_730,purchase_complete,2023-06-11 06:23:00,Tablet,Organic Search,DE
user_731,landing_page,2023-05-05 06:37:00,Mobile,Email,CA
user_731,product_view,2023-05-05 06:46:00,Mobile,Email,CA
user_731,add_to_cart,2023-05-05 07:25:00,Mobile,Email,CA
user_732,landing_page,2023-06-15 07:19:00,Mobile,Organic Search,CA
user_732,product_view,2023-06-15 07:44:00,Mobile,Organic Search,CA
user_733,landing_page,2023-06-11 18:52:00,Mobile,Paid Ads,CA
user_733,product_view,2023-06-11 19:37:00,Mobile,Paid Ads,CA
user_733,add_to_cart,2023-06-11 19:43:00,Mobile,Paid Ads,CA
user_734,landing_page,2023-06-28 22:53:00,Mobile,Social Media,FR
user_734,product_view,2023-06-28 22:57:00,Mobile,Social Media,FR
user_734,add_to_cart,2023-06-28 23:41:00,Mobile,Social Media,FR
user_735,landing_page,2023-05-07 15:23:00,Tablet,Paid Ads,UK
user_736,landing_page,2023-06-29 16:38:00,Tablet,Email,BR
user_736,product_view,2023-06-29 17:09:00,Tablet,Email,BR
user_736,add_to_cart,2023-06-29 17:11:00,Tablet,Email,BR
user_736,checkout_start,2023-06-29 17:21:00,Tablet,Email,BR
user_736,purchase_complete,2023-06-29 17:34:00,Tablet,Email,BR
user_737,landing_page,2023-05-18 07:59:00,Mobile,Direct,DE
user_737,product_view,2023-05-18 08:05:00,Mobile,Direct,DE
user_737,add_to_cart,2023-05-18 08:13:00,Mobile,Direct,DE
user_738,landing_page,2023-06-05 09:15:00,Mobile,Organic Search,IN
user_739,landing_page,2023-05-20 08:10:00,Desktop,Paid Ads,US
user_739,product_view,2023-05-20 08:40:00,Desktop,Paid Ads,US
user_740,landing_page,2023-06-23 21:39:00,Desktop,Direct,IN
user_740,product_view,2023-06-23 21:47:00,Desktop,Direct,IN
user_740,add_to_cart,2023-06-23 21:50:00,Desktop,Direct,IN
user_741,landing_page,2023-06-19 20:37:00,Tablet,Paid Ads,BR
user_742,landing_page,2023-05-06 12:31:00,Desktop,Social Media,FR
user_743,landing_page,2023-05-15 18:35:00,Tablet,Direct,FR
user_743,product_view,2023-05-15 19:00:00,Tablet,Direct,FR
user_744,landing_page,2023-06-26 14:31:00,Desktop,Paid Ads,JP
user_744,product_view,2023-06-26 15:09:00,Desktop,Paid Ads,JP
user_745,landing_page,2023-06-18 04:13:00,Desktop,Social Media,UK
user_745,product_view,2023-06-18 04:40:00,Desktop,Social Media,UK
user_745,add_to_cart,2023-06-18 05:04:00,Desktop,Social Media,UK
user_746,landing_page,2023-05-12 04:31:00,Tablet,Organic Search,US
user_746,product_view,2023-05-12 04:53:00,Tablet,Organic Search,US
user_747,landing_page,2023-05-03 12:04:00,Mobile,Organic Search,JP
user_747,product_view,2023-05-03 12:28:00,Mobile,Organic Search,JP
user_747,add_to_cart,2023-05-03 12:33:00,Mobile,Organic Search,JP
user_747,checkout_start,2023-05-03 12:55:00,Mobile,Organic Search,JP
user_747,purchase_complete,2023-05-03 13:40:00,Mobile,Organic Search,JP
user_748,landing_page,2023-06-30 22:59:00,Mobile,Paid Ads,CA
user_749,landing_page,2023-06-24 19:27:00,Tablet,Direct,JP
user_750,landing_page,2023-05-31 12:25:00,Desktop,Paid Ads,IN
user_750,product_view,2023-05-31 12:40:00,Desktop,Paid Ads,IN
user_751,landing_page,2023-05-30 15:46:00,Desktop,Organic Search,BR
user_752,landing_page,2023-05-02 15:46:00,Desktop,Direct,CA
user_752,product_view,2023-05-02 15:56:00,Desktop,Direct,CA
user_752,add_to_cart,2023-05-02 16:09:00,Desktop,Direct,CA
user_753,landing_page,2023-06-15 00:04:00,Desktop,Direct,CA
user_754,landing_page,2023-05-25 23:13:00,Desktop,Email,AU
user_754,product_view,2023-05-25 23:54:00,Desktop,Email,AU
user_754,add_to_cart,2023-05-26 00:14:00,Desktop,Email,AU
user_755,landing_page,2023-06-25 13:49:00,Mobile,Direct,JP
user_755,product_view,2023-06-25 14:25:00,Mobile,Direct,JP
user_755,add_to_cart,2023-06-25 15:04:00,Mobile,Direct,JP
user_755,checkout_start,2023-06-25 15:40:00,Mobile,Direct,JP
user_755,purchase_complete,2023-06-25 15:44:00,Mobile,Direct,JP
user_756,landing_page,2023-05-04 01:37:00,Desktop,Organic Search,DE
user_757,landing_page,2023-06-09 18:26:00,Mobile,Social Media,AU
user_758,landing_page,2023-06-16 06:26:00,Tablet,Paid Ads,UK
user_759,landing_page,2023-05-29 22:57:00,Mobile,Direct,CA
user_759,product_view,2023-05-29 23:10:00,Mobile,Direct,CA
user_759,add_to_cart,2023-05-29 23:15:00,Mobile,Direct,CA
user_759,checkout_start,2023-05-29 23:50:00,Mobile,Direct,CA
user_759,purchase_complete,2023-05-30 00:31:00,Mobile,Direct,CA
user_760,landing_page,2023-06-09 00:34:00,Mobile,Social Media,UK
user_760,product_view,2023-06-09 01:03:00,Mobile,Social Media,UK
user_760,add_to_cart,2023-06-09 01:36:00,Mobile,Social Media,UK
user_760,checkout_start,2023-06-09 02:05:00,Mobile,Social Media,UK
user_760,purchase_complete,2023-06-09 02:38:00,Mobile,Social Media,UK
user_761,landing_page,2023-06-08 16:09:00,Mobile,Direct,CA
user_761,product_view,2023-06-08 16:13:00,Mobile,Direct,CA
user_761,add_to_cart,2023-06-08 16:50:00,Mobile,Direct,CA
user_762,landing_page,2023-06-03 14:03:00,Desktop,Social Media,AU
user_763,landing_page,2023-05-26 03:19:00,Desktop,Direct,FR
user_764,landing_page,2023-06-06 02:46:00,Tablet,Direct,JP
user_764,product_view,2023-06-06 02:52:00,Tablet,Direct,JP
user_764,add_to_cart,2023-06-06 02:53:00,Tablet,Direct,JP
user_764,checkout_start,2023-06-06 03:15:00,Tablet,Direct,JP
user_765,landing_page,2023-05-29 01:25:00,Mobile,Social Media,IN
user_765,product_view,2023-05-29 01:57:00,Mobile,Social Media,IN
user_765,add_to_cart,2023-05-29 02:32:00,Mobile,Social Media,IN
user_766,landing_page,2023-05-25 21:35:00,Tablet,Email,BR
user_767,landing_page,2023-06-16 01:20:00,Desktop,Direct,CA
user_768,landing_page,2023-05-18 18:37:00,Mobile,Direct,AU
user_768,product_view,2023-05-18 19:11:00,Mobile,Direct,AU
user_769,landing_page,2023-06-15 06:37:00,Tablet,Paid Ads,JP
user_769,product_view,2023-06-15 07:17:00,Tablet,Paid Ads,JP
user_769,add_to_cart,2023-06-15 07:58:00,Tablet,Paid Ads,JP
user_770,landing_page,2023-05-12 07:32:00,Mobile,Direct,US
user_770,product_view,2023-05-12 07:49:00,Mobile,Direct,US
user_770,add_to_cart,2023-05-12 08:15:00,Mobile,Direct,US
user_770,checkout_start,2023-05-12 08:33:00,Mobile,Direct,US
user_770,purchase_complete,2023-05-12 09:10:00,Mobile,Direct,US
user_771,landing_page,2023-06-19 12:34:00,Mobile,Email,UK
user_772,landing_page,2023-06-01 03:04:00,Tablet,Paid Ads,IN
user_772,product_view,2023-06-01 03:23:00,Tablet,Paid Ads,IN
user_772,add_to_cart,2023-06-01 03:31:00,Tablet,Paid Ads,IN
user_772,checkout_start,2023-06-01 04:00:00,Tablet,Paid Ads,IN
user_772,purchase_complete,2023-06-01 04:25:00,Tablet,Paid Ads,IN
user_773,landing_page,2023-06-14 11:18:00,Desktop,Social Media,JP
user_773,product_view,2023-06-14 11:58:00,Desktop,Social Media,JP
user_773,add_to_cart,2023-06-14 12:29:00,Desktop,Social Media,JP
user_774,landing_page,2023-05-03 17:42:00,Tablet,Email,JP
user_774,product_view,2023-05-03 18:24:00,Tablet,Email,JP
user_774,add_to_cart,2023-05-03 18:59:00,Tablet,Email,JP
user_774,checkout_start,2023-05-03 19:17:00,Tablet,Email,JP
user_774,purchase_complete,2023-05-03 19:50:00,Tablet,Email,JP
user_775,landing_page,2023-05-07 12:36:00,Desktop,Email,FR
user_775,product_view,2023-05-07 12:40:00,Desktop,Email,FR
user_775,add_to_cart,2023-05-07 12:58:00,Desktop,Email,FR
user_775,checkout_start,2023-05-07 13:03:00,Desktop,Email,FR
user_775,purchase_complete,2023-05-07 13:39:00,Desktop,Email,FR
user_776,landing_page,2023-05-28 05:11:00,Tablet,Paid Ads,AU
user_776,product_view,2023-05-28 05:20:00,Tablet,Paid Ads,AU
user_776,add_to_cart,2023-05-28 05:53:00,Tablet,Paid Ads,AU
user_777,landing_page,2023-05-29 03:55:00,Desktop,Direct,US
user_777,product_view,2023-05-29 04:28:00,Desktop,Direct,US
user_778,landing_page,2023-06-02 05:46:00,Desktop,Social Media,UK
user_778,product_view,2023-06-02 06:03:00,Desktop,Social Media,UK
user_778,add_to_cart,2023-06-02 06:42:00,Desktop,Social Media,UK
user_779,landing_page,2023-05-23 15:00:00,Mobile,Paid Ads,FR
user_780,landing_page,2023-06-15 19:55:00,Tablet,Organic Search,CA
user_780,product_view,2023-06-15 19:57:00,Tablet,Organic Search,CA
